,index,Player,Team,League,Version,OVR,POS,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats,tots,special cards,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
738,2495,Ozan Kabak,Liverpool,ENG 1,gold,77,CB,72,36,56,71,76,79,2,3,M/M,Right,"1,687",0,3,9,807,0,0.0860281661152839,0,0.0293869115412235,1,1,3,0,0,0.0860281661152839,1.8639117367565632,1.8639117367565632
739,2496,Andrea Conti,Parma,ITA 1,gold-nr,77,RB,75,59,70,75,73,67,3,2,H/M,Right,"1,899",0,1,14,833,0,0.9086345322430134,0,0.66810542345047,5,8,3,0,0,0.9086345322430134,4.437388375401497,3.218573095276952
740,2497,Krepin Diatta,AS Monaco,FRA 1,gold-nr,77,RM,94,70,67,81,47,68,3,4,H/M,Right,"1,909",0,3,12,382,1,0.7304205726832151,0,0.0657020062208175,3,2,3,0,1,0.7304205726832151,0.9865017235279084,0.2058367859572172
741,2498,Okay Yokuslu,West Bromwich Albion,ENG 1,gold,77,CDM,66,70,72,72,75,84,3,3,M/H,Right,"2,010",0,3,16,1328,0,0.7194971535354853,1,0.4425205867737531,12,6,4,0,0,0.7194971535354853,2.787972804158926,2.3611945174634457
742,2499,Paulo Gazzaniga,Elche CF,ESP 1,gold-nr,77,GK,80,76,84,80,64,77,1,3,M/M,Right,"1,005",0,3,8,720,0,0.0,0,0.0,0,0,3,0,0,0.0,0.8994062673300505,0.8994062673300505
743,2500,Islam Slimani,Lyon,FRA 1,gold-nr,77,ST,51,77,74,72,47,79,2,3,H/H,Right,"1,882",0,2,18,555,3,3.06567107886076,1,2.2296374421566725,18,11,0,1,3,3.06567107886076,5.262965152040124,2.3745116237550974
744,2501,Joshua King,Everton,ENG 1,gold,77,CF,87,77,68,78,38,76,4,3,M/M,Right,"1,911",0,1,11,119,0,0.7881247904151678,0,0.0,3,0,0,0,0,0.7881247904151678,0.8868908192962408,0.7569956742227077
745,2502,Gonzalo Escalante,Lazio,ITA 1,gold-nr,77,CDM,66,67,71,70,75,76,3,3,M/H,Right,"1,951",0,1,24,707,1,1.071019939146936,1,0.3751792702823877,8,2,5,0,1,1.071019939146936,2.286290257237852,1.373525582253933
746,2503,Victor Ruiz,Real Betis Balompié,ESP 1,gold-nr,77,CB,48,42,62,59,80,76,2,2,M/M,Left,"1,716",0,2,27,2148,2,1.528688911348581,0,0.0480845049023628,4,2,9,0,2,1.528688911348581,4.940835932269692,4.901780540123582
747,2538,Issa Diop,West Ham United,ENG 1,gold-nr,77,CB,65,36,52,56,79,80,2,3,M/M,Right,"1,636",0,0,18,1379,2,0.9535309672355652,0,0.0177795812487602,3,1,3,0,2,0.9535309672355652,2.147920772433281,1.8317234739661217
748,2539,Dodi Lukebakio,Hertha BSC,GER 1,gold-nr,77,RM,82,74,69,79,31,62,4,3,H/L,Left,"1,786",0,0,29,1887,5,7.118194788694382,5,2.7050756253302097,42,22,2,1,3,5.602641403675079,10.63773825764656,3.690407461486757
749,2540,Mariano,Real Madrid,ESP 1,gold,77,ST,79,80,61,73,45,79,3,4,H/M,Right,"1,948",0,2,16,497,1,1.8230151142925024,0,0.1348961591720581,15,2,0,0,1,1.8230151142925024,2.214628772810101,0.4331133235245943
750,2541,Aleksandar Mitrovic,Fulham,ENG 1,gold-nr,77,ST,65,77,55,70,27,86,3,4,M/M,Right,"1,735",0,0,27,1369,3,5.677362998947501,3,2.924711154773832,59,23,3,0,2,4.155025308951736,7.808299113065004,1.8494821228086948
751,2542,Nikola Maksimovic,Napoli,ITA 1,gold-nr,77,CB,59,28,47,55,80,77,2,3,M/H,Right,"1,510",0,0,17,1206,0,0.584624882787466,0,0.1762735918164253,5,3,1,0,0,0.584624882787466,7.012152651324868,6.984626324847341
752,2543,Ruben Vezo,Levante UD,ESP 1,gold,77,CB,76,54,63,64,79,76,2,2,M/M,Right,"1,850",0,0,32,2306,1,0.2634614091366529,0,0.1725378166884184,5,3,7,0,1,0.2634614091366529,7.44968600012362,7.255575767718255
753,2544,Lucas Alario,Bayer 04 Leverkusen,GER 1,gold-nr,77,ST,63,77,58,74,29,74,3,3,H/M,Right,"1,745",0,1,25,1238,11,7.28534871339798,2,0.9252296462655069,41,15,2,0,9,5.769795387983322,8.092159569263458,1.9067157041281464
754,2545,Mason Holgate,Everton,ENG 1,gold-nr,77,CB,72,43,68,69,78,74,3,3,M/M,Right,"1,812",0,0,28,2298,1,1.2981890868395567,0,0.5711941663175821,5,8,9,0,1,1.2981890868395567,3.7908531483262777,3.3489659130573277
755,2546,Henry Onyekuru,AS Monaco,FRA 1,gold,77,LM,90,73,67,81,34,56,4,4,H/L,Right,"1,838",0,0,4,138,0,0.3387787565588951,1,0.443606348708272,2,3,0,0,0,0.3387787565588951,1.2747608497738838,0.4923757016658783
756,2547,Jeremie Boga,Sassuolo,ITA 1,gold-nr,77,LM,84,73,72,82,37,63,4,3,H/L,Right,"1,861",0,0,27,1785,4,4.477026155218482,2,1.1497484277933836,32,11,0,0,4,4.477026155218482,7.505357516929507,2.886572618968785
757,2548,Jarrod Bowen,West Ham United,ENG 1,gold-nr,77,RM,78,74,70,78,44,65,4,3,H/M,Left,"1,877",0,1,38,2599,8,7.988894352689385,5,5.229475776664913,55,29,0,0,8,7.988894352689385,14.1719391066581,3.0969949951395392
758,2549,Adam Marusic,Lazio,ITA 1,gold,77,RM,87,71,72,75,72,75,3,4,H/M,Right,"2,034",0,2,36,2963,2,2.182736692018807,3,1.755148314405233,27,29,2,0,2,2.182736692018807,12.361069221049547,9.413664124906065
759,2550,Emil Audero,Sampdoria,ITA 1,gold-nr,77,GK,80,73,73,80,53,74,1,2,M/M,Right,803,0,1,37,3330,0,0.0,1,0.2708777785301208,0,1,0,0,0,0.0,1.8251740764826536,1.5542962979525328
760,2551,Andre-Franck Zambo Anguissa,Fulham,ENG 1,gold,77,CM,73,65,72,78,75,82,3,3,M/M,Right,"1,989",0,0,36,2582,0,1.4385464852675796,3,2.301115034148097,34,28,6,0,0,1.4385464852675796,8.766743932850659,6.624086673371494
761,2552,Jonas Omlin,Montpellier HSC,FRA 1,gold-nr,77,GK,77,75,73,79,50,75,1,4,M/M,Right,968,0,1,31,2676,0,0.0,0,0.0,0,0,0,1,0,0.0,2.582584811374545,2.582584811374545
762,2553,Mario Pasalic,Atalanta,ITA 1,gold-nr,77,CM,63,71,75,76,67,75,4,4,H/M,Right,"1,962",0,2,25,1100,6,4.457326013594866,2,2.9972573202103376,20,17,2,0,6,4.457326013594866,12.333170626312494,5.933028448373079
763,2554,Otavio,Girondins de Bordeaux,FRA 1,gold-nr,77,CDM,61,53,66,73,78,76,3,3,M/H,Right,"1,865",1,0,18,1562,1,0.4722339175641536,0,0.040802588686347,6,2,6,0,1,0.4722339175641536,3.631748542189598,3.118712019175291
764,2555,Islam Slimani,Leicester City,ENG 1,gold-nr,77,ST,51,77,74,72,47,79,2,3,H/H,Right,"1,882",0,2,1,17,0,0.1003691926598548,0,0.076834462583065,1,1,0,0,0,0.1003691926598548,0.1772036552429199,0.0
765,2556,Alex Moreno,Real Betis Balompié,ESP 1,gold,77,LB,89,60,71,77,70,64,3,3,H/M,Left,"1,977",0,1,23,1787,0,1.0513433888554573,2,2.77957477606833,11,18,4,0,0,1.0513433888554573,7.310630153864622,4.662403669208288
766,2557,Moses Simon,FC Nantes,FRA 1,gold,77,LM,92,71,67,82,36,64,4,4,M/M,Right,"1,851",0,2,33,2362,6,6.9716584626585245,5,2.8374500274658203,39,32,2,0,5,6.211563283577561,9.229393435642123,1.2385508455336094
767,2558,Bastos,Lazio,ITA 1,gold,77,CB,78,37,50,65,79,73,2,3,M/H,Right,"1,663",0,0,2,64,0,0.0,0,0.0,0,0,0,0,0,0.0,0.067764438688755,0.067764438688755
768,2559,Wendell,Bayer 04 Leverkusen,GER 1,gold-nr,77,LB,74,49,73,78,72,72,4,2,H/M,Left,"1,935",0,1,22,1450,0,0.5643467977643013,0,0.0935761108994484,7,1,3,0,0,0.5643467977643013,4.020206309854984,3.362283416092396
769,2562,Daley Sinkgraven,Bayer 04 Leverkusen,GER 1,gold,77,LB,79,60,78,79,73,64,4,3,H/M,Left,"2,014",0,1,22,1577,0,0.3141194600611925,0,0.5103851575404406,6,13,4,0,0,0.3141194600611925,4.847783662378788,4.336900141090155
770,2563,Kenny Tete,Lyon,FRA 1,gold-nr,77,RB,74,47,65,66,77,76,2,2,M/H,Right,"1,822",0,1,1,18,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0790164470672607,0.0790164470672607
771,2565,Jaume,Valencia CF,ESP 1,gold-nr,77,GK,77,76,75,79,58,76,1,3,M/M,Right,960,0,0,28,2520,0,0.0,0,0.0,0,0,1,0,0,0.0,1.6696822447702289,1.6696822447702289
772,2566,Jan Bednarek,Southampton,ENG 1,gold-nr,77,CB,62,22,53,56,79,75,2,3,M/H,Right,"1,533",0,1,36,3111,1,0.4683926701545715,1,1.15994737111032,10,5,5,1,1,0.4683926701545715,8.544505370780826,8.489990605041385
773,2567,Ruben Duarte,Deportivo Alavés,ESP 1,gold-nr,77,LB,67,36,65,67,77,69,2,2,M/M,Left,"1,748",0,0,31,2554,1,1.3331533945165577,1,2.7227451177313924,14,30,3,1,1,1.3331533945165577,5.933879153802991,3.715615831315517
774,2569,Nadiem Amiri,Bayer 04 Leverkusen,GER 1,gold-nr,77,CAM,69,69,78,82,56,65,4,3,M/M,Right,"1,943",0,1,29,1882,2,2.084430288523436,6,3.245520269498229,42,38,5,0,2,2.084430288523436,10.627014994621277,8.205788078717887
775,2570,Timothy Castagne,Leicester City,ENG 1,gold,77,RM,82,57,71,75,76,68,3,3,M/H,Right,"1,887",0,0,27,2349,2,1.6002665907144549,3,2.306962532922625,8,21,1,0,2,1.6002665907144549,8.445917392149568,6.606226626783609
776,2586,Daniel Caligiuri,FC Augsburg,GER 1,gold-nr,77,RM,68,73,76,75,71,75,3,4,M/M,Right,"2,059",0,0,33,2675,6,4.513691956177354,4,3.845139417797327,40,49,5,0,4,2.2403619308024645,7.667368216440082,4.832314429339021
777,2587,Sergi Enrich,SD Eibar,ESP 1,gold-nr,77,ST,58,76,70,74,43,77,4,4,H/H,Right,"1,855",0,0,27,1388,3,7.194984890520573,0,0.8290907265618443,45,16,1,0,3,6.451707281172276,9.142759907059371,3.76265175268054
778,2588,Rafal Gikiewicz,FC Augsburg,GER 1,gold-nr,77,GK,78,73,64,80,28,74,1,2,M/M,Right,774,0,2,34,3060,0,0.0,0,0.0,0,0,3,0,0,0.0,2.453641142696142,2.453641142696142
779,2590,Kevin Vogt,TSG 1899 Hoffenheim,GER 1,gold-nr,77,CB,70,57,72,68,77,77,2,3,H/M,Right,"1,874",0,0,24,1838,0,0.0147952977567911,1,0.3189614601433277,1,4,6,0,0,0.0147952977567911,6.372333670035005,6.0631061643362045
780,2591,Luigi Sepe,Parma,ITA 1,gold-nr,77,GK,79,75,71,80,48,75,1,2,M/M,Left,821,0,0,36,3240,0,0.0,0,0.0,0,0,0,0,0,0.0,5.422757167369127,5.422757167369127
781,2592,Juraj Kucka,Parma,ITA 1,gold-nr,77,CM,57,74,73,74,77,87,3,4,H/M,Right,"2,079",0,1,28,2354,7,7.063271684572101,2,2.234635768458247,60,16,8,0,3,4.018116371706128,10.171622073277833,5.765547566115856
782,2593,German,Granada CF,ESP 1,gold-nr,77,CB,52,40,59,56,78,79,2,2,M/H,Right,"1,593",0,1,34,2629,3,2.571049701422453,1,0.1709202229976654,13,2,11,1,3,2.571049701422453,1.3669961751438675,1.2665295735932889
783,2594,Vladimir Darida,Hertha BSC,GER 1,gold-nr,77,CM,66,71,74,79,70,63,3,4,H/H,Right,"2,021",0,1,27,1930,1,1.7234654016792774,6,4.508815858513117,27,35,5,1,1,1.7234654016792774,8.710343284532428,4.041053620167077
784,2596,Federico Fernandez,Newcastle United,ENG 1,gold-nr,77,CB,48,30,53,51,78,74,2,2,M/H,Right,"1,544",0,1,24,2090,0,0.1938431076705455,0,0.5685491189360619,4,7,4,0,0,0.1938431076705455,3.305469788610935,3.2190251126885414
785,2597,Davy Klaassen,Werder Bremen,GER 1,gold-nr,77,CM,64,77,72,75,69,75,3,3,H/H,Right,"2,005",1,1,3,230,0,0.1357827708125114,0,0.0261909905821084,4,1,1,0,0,0.1357827708125114,0.1564645767211914,0.0509129539132118
786,2599,Okay Yokuslu,RC Celta de Vigo,ESP 1,gold,77,CDM,66,70,72,72,75,84,3,3,M/H,Right,"2,010",0,3,12,437,0,0.4188011400401592,0,0.3769661709666252,3,5,4,1,0,0.4188011400401592,2.9151656329631805,2.255390726029873
787,2601,Roger,Levante UD,ESP 1,gold-nr,77,ST,77,80,61,75,41,71,3,3,H/M,Right,"1,852",0,1,33,2218,12,9.544373910874128,4,2.5728684812784195,46,18,4,0,10,6.571263436228037,12.849092207849026,4.277770956046879
788,2602,Joel Veltman,Brighton,ENG 1,gold-nr,77,CB,65,49,66,69,79,76,2,4,M/M,Right,"1,810",0,1,28,2281,1,1.2756177727133036,1,1.8462188187986608,14,22,3,0,1,1.2756177727133036,9.022530617192388,6.800674581900239
789,2604,Oliver Torres,Sevilla FC,ESP 1,gold-nr,77,CM,65,67,78,82,63,55,3,4,H/M,Right,"1,927",0,1,33,1398,0,1.0551326423883438,3,1.967201026156545,10,27,2,0,0,1.0551326423883438,6.683620309457183,4.9122786317020655
790,2605,Adrien Thomasson,RC Strasbourg,FRA 1,gold-nr,77,CAM,69,72,76,78,65,68,4,4,M/M,Right,"1,990",0,2,37,2651,5,6.335711710620672,1,4.801549562253058,51,38,6,1,5,6.335711710620672,13.34055083990097,4.636621978133917
791,2606,Bruno Peres,Roma FC,ITA 1,gold,77,RB,88,64,69,76,70,71,3,2,H/L,Right,"2,006",0,2,30,1402,1,1.2477688398212194,2,4.322922240942717,12,28,6,0,1,1.2477688398212194,9.766240675002337,6.725258586928248
792,2607,Rodrigo Javier De Paul,Udinese,ITA 1,gold,77,CM,75,76,78,82,53,64,4,3,H/L,Right,"1,960",1,5,36,3206,9,6.263157410547137,9,11.695024912245572,82,81,3,2,6,3.979260929860175,18.21116973087192,9.883927524089811
793,2608,Hilton,Montpellier HSC,FRA 1,gold-nr,77,CB,33,51,67,66,81,70,3,4,M/M,Right,"1,765",0,1,29,2112,0,1.5200118534266949,1,0.1948125511407852,12,1,4,2,0,1.5200118534266949,3.8996801171451807,3.704867566004396
794,2609,Sebastian Rudy,FC Schalke 04,GER 1,gold-nr,77,CM,66,67,78,77,75,67,3,3,M/M,Right,"2,026",0,0,27,1863,1,0.6407133033499122,2,2.6607040809467435,16,32,4,0,1,0.6407133033499122,10.19958609342575,8.03078892827034
795,2610,Aridane,CA Osasuna,ESP 1,gold-nr,77,CB,60,36,53,54,76,84,2,3,M/H,Right,"1,662",0,0,24,2026,0,0.0756668131798505,0,0.3567367633804679,2,5,3,1,0,0.0756668131798505,1.647475589066744,1.385649454779923
796,2611,Oier,CA Osasuna,ESP 1,gold-nr,77,CDM,64,64,72,69,74,75,2,2,M/H,Right,"1,908",0,0,32,2097,0,1.0907557755708694,2,2.0114673720672727,16,15,9,0,0,1.0907557755708694,4.405683998018503,2.2502273339778185
797,2612,Johann Berg Gudmundsson,Burnley,ENG 1,gold-nr,77,RM,73,73,78,76,61,69,4,4,H/H,Left,"2,021",0,0,22,1369,2,1.5335700865834951,0,0.9595043435692788,19,10,2,0,2,1.5335700865834951,3.6138852685689926,1.3255044473335147
798,2613,Montoya,Real Betis Balompié,ESP 1,gold-nr,77,RB,76,61,71,73,74,70,3,4,H/M,Right,"1,964",0,0,5,233,0,0.082638151012361,0,0.470637671649456,2,4,0,1,0,0.082638151012361,1.01858663931489,0.4733443073928356
799,2614,Jordan Ayew,Crystal Palace,ENG 1,gold-nr,77,ST,77,76,71,79,45,74,4,3,M/M,Right,"1,942",0,0,33,2097,1,2.5819826889783144,3,0.8223461555317044,26,13,4,0,1,2.5819826889783144,5.268271958455443,2.650574215687812
800,2615,Benjamin Stambouli,FC Schalke 04,GER 1,gold-nr,77,CB,57,55,67,71,79,76,2,4,L/H,Right,"1,845",0,0,24,1961,0,0.0428114049136638,2,0.6104596108198166,2,8,5,0,0,0.0428114049136638,3.3181262593716383,2.796931872144341
801,2617,Isaac Hayden,Newcastle United,ENG 1,gold-nr,77,CDM,61,56,64,71,75,77,2,4,M/H,Right,"1,815",0,0,24,1946,0,0.6148466067388654,0,0.2424964709207415,16,7,8,0,0,0.6148466067388654,4.556474668905139,4.0891827661544085
802,2619,Moi Gomez,Villarreal CF,ESP 1,gold-nr,77,LM,68,72,77,78,54,60,4,5,M/M,Right,"1,891",0,0,35,2586,4,4.155802089720964,0,2.769770570099354,23,31,1,0,3,3.4125244803726678,11.581362672150137,7.485220905393362
803,2620,Carlos Bacca,Villarreal CF,ESP 1,gold-nr,77,ST,68,75,64,75,33,66,3,3,M/L,Right,"1,777",0,1,23,778,5,3.80711030587554,0,1.2340890057384968,20,5,1,0,5,3.80711030587554,5.415434362366796,1.028830083087087
804,2621,Alexander Djiku,RC Strasbourg,FRA 1,gold-nr,77,CB,69,41,67,71,77,80,2,3,M/H,Right,"1,827",0,0,30,2558,0,2.823958832770586,0,0.2389629548415541,16,4,8,0,0,2.823958832770586,4.873129797168076,3.226477889344096
805,2622,Arthur Masuaku,West Ham United,ENG 1,gold-nr,77,LB,84,63,72,79,70,70,4,2,H/M,Left,"1,972",0,0,12,1017,0,0.4290256863459945,2,2.595891861245036,6,11,2,0,0,0.4290256863459945,4.273891273885965,1.791139980778098
806,2623,Rune Almenning Jarstein,Hertha BSC,GER 1,gold-nr,77,GK,80,73,71,77,42,80,1,4,M/M,Right,822,0,0,8,720,0,0.0,0,0.0,0,0,0,0,0,0.0,0.1685708183795213,0.1685708183795213
807,2624,Robert Snodgrass,West Ham United,ENG 1,gold-nr,77,RM,62,75,79,77,47,72,3,3,H/M,Left,"1,929",0,1,11,533,0,0.2063673846423626,0,0.5400325320661068,4,3,2,0,0,0.2063673846423626,0.8308929689228535,0.1663087736815214
808,2625,Ralf Fahrmann,FC Schalke 04,GER 1,gold-nr,77,GK,79,78,44,78,42,77,1,1,M/M,Right,786,0,0,22,1878,0,0.132695734500885,0,0.0495658330619335,1,2,2,0,0,0.132695734500885,1.980399938300252,1.9308341052383184
809,2626,Federico Fazio,Roma FC,ITA 1,gold-nr,77,CB,33,40,53,53,81,75,2,2,L/M,Right,"1,496",0,0,6,409,1,0.071949865669012,0,0.0416712276637554,3,1,2,0,1,0.071949865669012,1.0176696926355362,1.0176696926355362
810,2627,Chris Basham,Sheffield United,ENG 1,gold-nr,77,CB,64,43,61,63,79,79,2,2,H/M,Right,"1,744",0,0,31,2602,0,0.6195667274296284,1,1.066536583006382,10,12,5,0,0,0.6195667274296284,7.368293838575482,6.053649365901947
811,2629,Patrick van Aanholt,Crystal Palace,ENG 1,gold,77,LB,86,68,71,76,71,71,3,4,H/L,Left,"2,049",0,1,22,1775,0,1.398338496685028,1,0.649572467431426,18,12,2,0,0,1.398338496685028,4.809477232396603,3.354221023619175
812,2630,Ashley Barnes,Burnley,ENG 1,gold-nr,77,ST,61,78,68,74,47,80,3,4,H/H,Right,"1,912",0,0,22,1342,3,3.874066237360239,0,0.8005475150421262,38,19,4,0,2,3.1128973700106144,4.19031529314816,1.1986291762441397
813,2631,Rafael Toloi,Atalanta,ITA 1,gold-nr,77,CB,63,47,58,63,81,68,2,3,M/H,Right,"1,774",0,1,31,2542,2,3.2922387905418877,0,0.8902786783874035,29,15,10,0,2,3.2922387905418877,12.477382320910692,10.51220765337348
814,2632,Jonjo Shelvey,Newcastle United,ENG 1,gold-nr,77,CM,58,73,79,73,62,75,3,3,L/L,Right,"1,977",0,0,30,2617,1,2.452838398516178,3,2.62552472576499,42,37,7,0,1,2.452838398516178,9.463527981191874,7.525889337062836
815,2633,Julian Baumgartlinger,Bayer 04 Leverkusen,GER 1,gold-nr,77,CDM,55,49,69,68,77,80,2,3,M/H,Right,"1,848",0,1,17,1074,2,1.3454938679933548,0,0.1813273383304476,7,6,1,0,2,1.3454938679933548,4.080332137644291,3.81521075963974
816,2635,Kike Garcia,SD Eibar,ESP 1,gold-nr,77,ST,62,78,64,73,38,72,3,4,M/M,Right,"1,760",0,2,37,3124,12,10.610245729796588,2,1.8997546173632145,87,25,2,1,12,10.610245729796588,14.646081464365125,4.451285116374493
817,2636,Gary Medel,Bologna,ITA 1,gold-nr,77,CDM,65,47,64,69,77,80,3,4,M/H,Right,"1,873",0,0,11,505,0,0.0,1,0.1360774263739586,0,2,1,0,0,0.0,1.4333605151623487,1.2972830925136805
818,2637,Andros Townsend,Crystal Palace,ENG 1,gold-nr,77,RM,78,75,74,79,38,67,4,4,H/H,Left,"1,901",0,0,34,2255,1,2.4719981215894222,5,4.146493591368198,36,40,0,0,1,2.4719981215894222,7.262479238212109,3.630241647362709
819,2638,Simone Verdi,Torino,ITA 1,gold,77,CF,82,73,78,82,48,50,4,5,H/L,Left,"1,952",0,0,33,1613,1,3.521898773498833,5,4.697266282513738,41,52,6,0,1,3.521898773498833,7.206543179228902,2.494846072047949
820,2639,Pedro Mendes,Montpellier HSC,FRA 1,gold-nr,77,CB,67,36,50,62,79,80,2,3,M/M,Right,"1,645",0,0,22,1633,2,1.2782255839556456,0,0.200897142291069,7,3,5,0,2,1.2782255839556456,3.839831778779626,3.787310833111405
821,2640,Aleix Vidal,Sevilla FC,ESP 1,gold-nr,77,RM,82,67,72,78,72,70,3,4,H/M,Right,"1,977",0,1,12,583,0,0.0322923958301544,1,0.8657874725759029,1,6,2,0,0,0.0322923958301544,2.6855695731937885,2.515907652676105
822,2641,Jamaal Lascelles,Newcastle United,ENG 1,gold-nr,77,CB,58,28,51,58,78,80,2,3,M/H,Right,"1,550",0,0,19,1633,2,0.7653548326343298,0,0.0668827779591083,16,2,4,0,2,0.7653548326343298,2.606449857354164,2.349907726049423
823,2642,Bouna Sarr,Olympique de Marseille,FRA 1,gold-nr,77,RB,81,70,74,76,71,75,3,3,M/M,Right,"2,030",0,2,2,70,0,0.016467310488224,0,0.0,1,0,0,0,0,0.016467310488224,0.5205060634762049,0.504038730636239
824,2643,Jonas Hector,1. FC Köln,GER 1,gold-nr,77,CDM,69,60,74,75,77,74,3,4,M/M,Left,"1,960",0,2,19,1299,3,2.7284660087898374,1,1.797409282065928,27,18,2,0,3,2.7284660087898374,5.736775103956461,2.2458653170615435
825,2644,Damien Da Silva,Rennes,FRA 1,gold-nr,77,CB,53,37,57,56,79,75,2,4,L/H,Right,"1,646",0,4,30,2670,4,1.3423150284215808,0,0.3259261008352041,23,6,7,1,4,1.3423150284215808,8.682515455409884,8.55538527853787
826,2645,Stevan Jovetic,AS Monaco,FRA 1,gold-nr,77,ST,66,78,76,79,35,60,3,4,H/L,Right,"1,869",0,2,29,763,6,5.760968025773764,0,0.4560786616057157,45,11,1,0,6,5.000872906297445,6.371639885008335,2.333351880311966
827,2646,Fabian Delph,Everton,ENG 1,gold-nr,77,CDM,66,68,74,76,73,71,3,3,M/H,Left,"2,003",0,1,8,249,0,0.01495798304677,0,0.0544490125030279,1,2,1,0,0,0.01495798304677,1.060617944225669,1.0171574261039495
828,2647,Odion Ighalo,Manchester United,ENG 1,gold-nr,77,ST,76,78,65,76,42,79,4,3,M/L,Right,"1,899",0,1,1,5,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
829,2648,Matt Ritchie,Newcastle United,ENG 1,gold-nr,77,RM,71,74,77,76,66,69,4,4,H/H,Left,"2,031",0,1,18,1360,0,0.3301006630063057,2,2.4923457093536854,11,24,2,0,0,0.3301006630063057,5.130529761314392,4.38347963988781
830,2649,Cheikhou Kouyate,Crystal Palace,ENG 1,gold,77,CDM,67,65,62,69,78,86,3,3,H/H,Right,"1,908",0,1,36,3126,1,0.823928102850914,0,0.8307871054857969,7,8,4,0,1,0.823928102850914,4.744332442060113,4.530508512631059
831,2650,Rochina,Levante UD,ESP 1,gold-nr,77,RM,70,77,77,81,54,69,4,2,M/M,Left,"1,976",0,1,25,1404,0,1.247580605559051,1,1.527286846190691,35,16,5,0,0,1.247580605559051,4.846356685273349,3.075414418242872
832,2652,Javier Pastore,Roma FC,ITA 1,gold-nr,77,CAM,57,73,78,78,53,55,4,4,H/L,Right,"1,872",0,2,5,72,0,0.0,0,0.7418195027858019,0,4,0,0,0,0.0,1.2081757364794612,0.8192477822303772
833,2653,Ishak Belfodil,TSG 1899 Hoffenheim,GER 1,gold-nr,77,ST,69,77,69,77,36,75,3,2,H/M,Right,"1,833",0,1,14,601,0,1.485704567283392,1,0.6725003831088543,11,7,0,0,0,1.485704567283392,3.248613972216845,1.2448654510080814
834,2654,Andriy Yarmolenko,West Ham United,ENG 1,gold-nr,77,RM,65,80,77,80,42,68,4,2,H/M,Left,"1,919",0,2,15,343,0,0.3100077696144581,1,0.7814441211521626,7,5,3,0,0,0.3100077696144581,1.4537306912243366,0.9313923269510268
835,2655,Dedryck Boyata,Hertha BSC,GER 1,gold,77,CB,71,29,52,57,77,83,2,3,M/H,Right,"1,607",0,3,19,1542,1,1.0527107287198303,0,0.5899602230638266,10,6,3,0,1,1.0527107287198303,2.8857954628765583,2.3786173798143864
836,2657,Sergi Gomez,Sevilla FC,ESP 1,gold-nr,77,CB,62,40,64,62,78,74,2,2,M/M,Right,"1,723",0,1,9,733,0,0.0438466295599937,0,0.0214300788938999,1,1,2,0,0,0.0438466295599937,2.8187348917126656,2.8187348917126656
837,2658,Timo Horn,1. FC Köln,GER 1,gold-nr,77,GK,78,78,60,79,47,73,1,2,M/M,Left,851,0,1,34,3009,0,0.0,0,0.0483967922627925,0,1,0,0,0,0.0,2.2682359144091606,2.219839121215045
838,2659,Simone Zaza,Torino,ITA 1,gold-nr,77,ST,73,78,62,75,50,82,4,3,H/H,Left,"1,938",0,1,29,1472,6,8.159379005432129,0,1.5617385990917685,57,13,4,0,6,8.159379005432129,9.99071804061532,2.098230142146349
839,2660,Jannik Vestergaard,Southampton,ENG 1,gold-nr,77,CB,33,48,60,49,78,78,2,4,M/M,Right,"1,613",0,1,30,2571,3,2.1054082941263914,0,0.7408252637833357,23,7,3,1,3,2.1054082941263914,6.064834667369723,5.990050286054611
840,2661,Leonardo Bittencourt,Werder Bremen,GER 1,gold-nr,77,RM,79,68,74,83,56,60,3,4,M/M,Right,"1,956",0,1,27,1535,4,3.811714452691376,1,0.8802234353497624,43,17,3,0,3,3.0539377899840474,5.218879213556647,2.151505369693041
841,2662,Charlie Taylor,Burnley,ENG 1,gold-nr,77,LB,70,54,71,74,76,76,3,2,H/M,Left,"1,918",0,1,29,2430,0,0.1145160812884569,1,1.5903598442673683,3,12,1,0,0,0.1145160812884569,4.609695740044117,4.19346784055233
842,2663,Franco Vazquez,Sevilla FC,ESP 1,gold-nr,77,CM,53,78,79,79,58,72,4,3,M/M,Left,"1,919",0,3,15,136,1,0.1752476943656802,0,0.1377693433314561,3,2,1,0,1,0.1752476943656802,1.4521442502737043,1.2737023457884789
843,2664,Jonas Hofmann,Borussia M'gladbach,GER 1,gold-nr,77,CAM,73,69,76,77,49,63,3,4,M/M,Right,"1,883",0,3,24,1836,6,4.521506363525987,11,5.912429492920637,25,56,1,0,3,2.2481763157993555,6.704242143779993,1.870736096054316
844,2665,Neal Maupay,Brighton,ENG 1,gold-nr,77,ST,77,77,67,73,41,71,3,4,M/M,Right,"1,874",0,1,33,2526,8,13.773534506559372,2,4.277407880872488,71,32,1,1,5,10.728932749480007,17.157539159059525,3.381784765049815
