,Player,Team,League,Version,OVR,POS,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats,tots,special cards,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup,Team position,Team Goals for,Team Goals against,League-label,Pos-label
1259,Pacheco,Deportivo Alavés,ESP 1,gold-nr,80,GK,79,77,70,82,46,81,1,2,M/M,Left,911,0,1,16,1434,0,0.0,0,0.0,0,0,1,0,0,0.0,0.7377462759613991,0.7377462759613991,17,16,30,2,3
1201,Renato Sanches,LOSC Lille,FRA 1,gold,80,Midfielder,84,74,77,84,72,84,4,4,H/H,Right,"2,168",0,1,11,698,1,0.220704510807991,1,1.05454077757895,7,14,3,0,1,0.220704510807991,4.60722235403955,4.006194301880896,10,26,26,3,4
486,Denis Zakaria,Borussia Mgladbach,GER 1,gold,80,Midfielder,83,64,72,75,80,84,3,3,H/M,Right,"1,979",0,3,15,1303,2,1.2198683433234692,1,1.0845923200249672,18,8,4,0,2,1.2198683433234692,5.077779825776815,3.763261636719108,12,24,33,4,4
485,Stefan Lainer,Borussia Mgladbach,GER 1,gold-nr,80,Defender,79,63,70,75,74,80,2,3,H/H,Right,"1,974",0,0,5,262,0,0.1554069072008133,0,0.8553516268730164,2,2,1,0,0,0.1554069072008133,1.98747618496418,1.4308367520570755,12,24,33,4,2
1200,Jonathan Bamba,LOSC Lille,FRA 1,gold,80,Midfielder,89,75,74,81,39,69,4,4,H/H,Right,"1,957",0,1,13,1032,0,0.9749597338959576,1,1.3430480174720287,15,14,1,0,0,0.9749597338959576,3.979575876146555,2.305745382793248,10,26,26,3,4
470,Lukas Klostermann,RB Leipzig,GER 1,gold,80,Defender,85,51,66,71,82,77,2,3,M/M,Right,"1,863",0,1,10,786,0,0.2274930290877819,1,0.5810261368751526,3,4,1,0,0,0.2274930290877819,2.181078726425767,1.6777890343219042,9,34,23,4,2
966,Jason Denayer,Lyon,FRA 1,gold,80,Defender,83,43,67,71,81,81,2,3,M/H,Right,"1,840",0,0,14,901,3,1.6229111924767494,0,0.0,5,0,2,0,3,1.6229111924767494,3.827507123351097,3.827507123351097,11,27,27,3,2
699,Ismael Bennacer,Milan,ITA 1,gold-nr,80,Midfielder,73,67,80,84,73,73,4,3,M/M,Left,"2,098",0,0,18,753,1,0.3505647666752338,1,1.3199239876121285,8,15,2,0,1,0.3505647666752338,3.958875982090831,2.9549589175730944,4,44,26,5,4
1242,Pau Lopez,Olympique de Marseille,FRA 1,gold,80,GK,80,79,72,82,48,80,1,3,M/M,Left,949,0,0,14,1260,0,0.0,0,0.0,0,0,1,0,0,0.0,3.3136483933776617,3.3136483933776617,3,27,15,3,3
219,Manuel Akanji,Borussia Dortmund,GER 1,gold,80,Defender,81,48,67,74,81,77,2,4,M/M,Right,"1,892",0,0,14,1260,0,0.9268673937767744,0,0.014234410598874,9,1,2,0,0,0.9268673937767744,4.717226549983025,4.685873091220856,2,44,28,4,2
372,Xaver Schlager,VfL Wolfsburg,GER 1,gold,80,Midfielder,69,70,73,77,73,81,3,3,H/H,Left,"2,019",0,0,3,245,0,0.0768097527325153,1,0.1324798762798309,2,2,1,0,0,0.0768097527325153,0.6161493360996246,0.5405272394418716,14,17,30,4,4
41,Corentin Tolisso,Bayern München,GER 1,gold-nr,80,Midfielder,66,77,77,78,76,78,3,3,H/M,Right,"2,112",0,0,7,368,0,0.3936578463762998,1,0.8156198859214783,5,7,0,0,0,0.3936578463762998,4.0101959109306335,3.029136434197426,1,57,18,4,4
150,Dele Alli,Tottenham Hotspur,ENG 1,gold-nr,80,Midfielder,68,78,78,82,65,75,4,3,H/M,Right,"2,074",0,1,10,664,1,1.401276871562004,0,0.5020306594669819,4,2,1,0,0,0.6401080340147018,1.9693954084068537,0.8272567372769117,6,23,20,1,4
371,Ridle Baku,VfL Wolfsburg,GER 1,gold,80,Midfielder,84,73,73,81,70,75,3,4,H/M,Right,"2,042",0,1,17,1212,2,1.40198858641088,2,2.311668284237385,22,17,2,0,2,1.40198858641088,6.995697621256113,5.3396754479035735,14,17,30,4,4
202,Marcelo,Real Madrid,ESP 1,gold,80,Defender,73,72,80,87,75,71,5,4,H/L,Left,"2,121",0,1,4,131,0,0.3961669914424419,0,0.0943052247166633,2,1,0,0,0,0.3961669914424419,0.7214875742793083,0.2310153692960739,1,45,18,2,2
220,Donyell Malen,Borussia Dortmund,GER 1,gold,80,Attacker,90,79,72,83,30,74,4,3,M/L,Right,"1,933",0,1,16,969,3,2.5805869214236736,0,1.2956033945083618,21,10,1,0,3,2.5805869214236736,4.021491497755051,1.0637296698987484,2,44,28,4,1
129,Samuel Umtiti,FC Barcelona,ESP 1,gold-nr,80,Defender,65,62,68,67,80,78,2,3,L/M,Left,"1,954",0,1,1,90,0,0.0,0,0.0,0,0,1,0,0,0.0,0.0450755544006824,0.0450755544006824,6,31,23,2,2
67,Sime Vrsaljko,Atlético de Madrid,ESP 1,gold-nr,80,Defender,79,55,73,74,78,77,3,3,H/M,Right,"1,992",0,0,6,213,1,1.0545030310750008,1,0.4605421796441078,3,2,1,0,1,1.0545030310750008,0.9403854049742222,0.4572019148617983,4,33,24,2,2
355,Diego Demme,Napoli,ITA 1,gold-nr,80,Midfielder,57,42,75,77,76,76,3,4,M/H,Right,"1,929",0,0,10,312,0,0.0,0,0.1151218693703413,0,3,4,0,0,0.0,0.8897847384214401,0.8177105337381363,3,37,15,5,4
354,Giovanni Di Lorenzo,Napoli,ITA 1,gold,80,Defender,84,66,73,76,76,79,3,3,M/M,Right,"2,069",0,0,20,1800,1,0.3788721486926079,1,1.1702352948486805,9,20,3,0,1,0.3788721486926079,7.8573112189769745,7.141969673335552,3,37,15,5,2
353,Victor Osimhen,Napoli,ITA 1,gold,80,Attacker,88,80,63,75,39,81,3,4,H/M,Right,"1,908",0,2,11,853,5,5.337552301585674,0,0.7143073342740536,36,8,3,1,5,5.337552301585674,6.456465743482113,0.6549348682165146,3,37,15,5,1
87,Oleksandr Zinchenko,Manchester City,ENG 1,gold,80,Defender,73,65,80,80,77,69,3,3,H/M,Left,"2,085",0,0,7,501,0,0.1570894699543714,1,0.458853330463171,5,4,0,0,0,0.1570894699543714,4.740163296461105,4.344208270311356,1,53,13,1,2
250,Andreas Christensen,Chelsea,ENG 1,gold-nr,80,Defender,65,31,65,68,83,72,2,3,L/M,Right,"1,688",0,1,13,1001,0,0.5500213000923395,0,0.1203191857784986,3,4,2,0,0,0.5500213000923395,4.78575849160552,4.78575849160552,2,45,16,1,2
330,Jonny Evans,Leicester City,ENG 1,gold-nr,80,Defender,52,32,61,60,83,77,2,4,M/H,Right,"1,662",0,1,10,752,1,1.2847998961806295,1,0.4210729673504829,3,3,2,0,1,1.2847998961806295,1.8027391880750656,1.7074244618415833,10,31,33,1,2
331,Caglar Soyuncu,Leicester City,ENG 1,gold,80,Defender,76,46,60,67,80,80,2,4,M/M,Right,"1,806",0,1,16,1420,1,0.8778570480644703,0,0.0689336881041526,5,2,3,0,1,0.8778570480644703,3.212415002286434,3.143481306731701,10,31,33,1,2
108,Victor Lindelof,Manchester United,ENG 1,gold-nr,80,Defender,63,51,73,72,81,78,3,4,M/H,Right,"1,915",0,0,13,1084,0,0.0127791939303278,2,0.6128797233104706,1,2,2,0,0,0.0127791939303278,4.097194351255894,4.097194351255894,7,30,27,1,2
151,Steven Bergwijn,Tottenham Hotspur,ENG 1,gold-nr,80,Midfielder,85,78,75,82,39,69,4,2,H/M,Right,"1,952",0,1,8,305,0,0.9611099734902382,1,0.7150077372789383,9,5,0,0,0,0.9611099734902382,1.8891075998544693,0.3636300843209028,6,23,20,1,4
203,Vinicius Junior,Real Madrid,ESP 1,gold,80,Attacker,95,70,71,87,29,66,5,4,H/M,Right,"1,883",0,5,19,1526,10,7.767092671245336,4,2.9857082460075617,47,31,4,0,10,7.767092671245336,14.193252220749857,5.35345971211791,1,45,18,2,1
107,Scott McTominay,Manchester United,ENG 1,gold,80,Midfielder,66,75,75,75,78,84,3,3,M/H,Right,"2,061",0,0,17,1296,1,0.6636656615883112,0,1.3827480487525463,14,14,5,0,1,0.6636656615883112,4.459950923919678,3.370791241526604,7,30,27,1,4
17,Rafinha,Paris Saint-Germain,FRA 1,gold,80,Midfielder,71,75,80,84,69,68,4,4,H/M,Left,"2,077",0,0,5,220,0,0.325289037078619,0,0.0645827203989029,5,2,0,0,0,0.325289037078619,0.940768375992775,0.643610704690218,1,40,18,3,4
18,Julian Draxler,Paris Saint-Germain,FRA 1,gold,80,Midfielder,74,76,80,82,58,66,4,5,M/M,Right,"2,025",0,1,10,372,2,1.6206103414297104,2,0.735381593927741,7,5,0,0,2,1.6206103414297104,4.551368207670748,2.331736977212131,1,40,18,3,4
264,Thomas Strakosha,Latium,ITA 1,gold,80,GK,82,77,74,84,43,77,1,2,M/M,Right,821,0,0,5,450,0,0.0,0,0.0,0,0,0,0,0,0.0,0.6190053448081017,0.6190053448081017,8,43,39,5,3
176,Naby Keita,Liverpool,ENG 1,gold-nr,80,Midfielder,70,73,75,85,65,66,4,4,M/M,Right,"2,005",0,1,11,527,2,0.8459738530218601,1,1.143466267734766,15,7,1,0,2,0.8459738530218601,4.639570701867342,3.147466816008091,3,52,18,1,4
295,Aaron Ramsey,Juventus,ITA 1,gold-nr,80,Midfielder,66,70,81,83,66,66,3,3,M/M,Right,"2,042",0,0,3,97,0,0.0,0,0.150809958577156,0,2,0,0,0,0.0,0.9046969041228294,0.7538869380950928,5,32,21,5,4
296,Mattia Perin,Juventus,ITA 1,gold,80,GK,80,80,71,82,57,79,1,3,M/M,Right,876,0,0,3,270,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0257467925548553,0.0257467925548553,5,32,21,5,3
1452,Benoit Costil,Girondins de Bordeaux,FRA 1,gold-nr,79,GK,78,77,77,80,49,78,1,3,M/M,Right,800,0,1,19,1710,0,0.0,0,0.0,0,0,1,0,0,0.0,2.1958552338182926,2.1958552338182926,17,30,44,3,3
488,Ramy Bensebaini,Borussia Mgladbach,GER 1,gold-nr,79,Defender,73,59,72,75,77,80,3,4,H/M,Left,"1,985",0,0,11,945,2,1.701387446373701,0,0.7722592512145638,15,7,3,0,1,0.9436107464134692,3.1380432955920696,2.854787867516279,12,24,33,4,2
155,Eric Dier,Tottenham Hotspur,ENG 1,gold-nr,79,Defender,53,64,69,64,79,83,2,2,M/H,Right,"1,913",0,0,18,1541,0,0.4501858204603195,0,1.2294063176959753,7,6,0,0,0,0.4501858204603195,5.799788715317845,5.214317532256246,6,23,20,1,2
487,Marcus Thuram,Borussia Mgladbach,GER 1,gold-nr,79,Midfielder,82,78,70,79,48,77,3,3,M/M,Right,"1,918",0,0,10,422,0,1.6829328872263432,0,0.3574682585895061,11,7,1,0,0,1.6829328872263432,2.417870193719864,0.671585813164711,12,24,33,4,4
968,Bruno Guimaraes,Lyon,FRA 1,gold,79,Midfielder,68,63,78,78,73,75,3,3,M/H,Right,"2,001",0,0,17,1380,0,0.8509474489837885,2,2.4987764097750187,11,25,2,0,0,0.8509474489837885,8.201952394098043,5.883614968508482,11,27,27,3,4
573,Abdoulaye Doucoure,Everton,ENG 1,gold,79,Midfielder,70,76,72,76,77,81,3,3,H/H,Right,"2,017",0,0,14,1260,2,1.689219482243061,4,1.642215533182025,22,11,4,0,2,1.689219482243061,5.516723012551665,2.513716382905841,15,23,32,1,4
574,Yerry Mina,Everton,ENG 1,gold-nr,79,Defender,45,54,60,60,80,81,2,3,M/M,Right,"1,695",0,0,7,486,0,0.043035989627242,0,0.0,2,0,1,0,0,0.043035989627242,0.2128947805613279,0.2128947805613279,15,23,32,1,2
705,Olivier Giroud,Milan,ITA 1,gold-nr,79,Attacker,39,80,70,71,42,77,3,3,M/M,Left,"1,836",0,0,11,688,5,4.440356051549316,1,1.2621664889156818,14,11,1,0,3,2.9177585002034903,3.2594397980719805,0.7171956170350313,4,44,26,5,1
704,Olivier Giroud,Milan,ITA 1,gold-nr,79,Attacker,39,80,70,71,42,77,3,3,M/M,Left,"1,836",0,0,11,688,5,4.440356051549316,1,1.2621664889156818,14,11,1,0,3,2.9177585002034903,3.2594397980719805,0.7171956170350313,2,46,23,5,1
110,Eric Bailly,Manchester United,ENG 1,gold,79,Defender,73,42,58,67,79,77,3,3,M/H,Right,"1,779",0,0,4,220,0,0.0,0,0.0,0,0,1,0,0,0.0,0.426151230931282,0.426151230931282,7,30,27,1,2
111,Nemanja Matic,Manchester United,ENG 1,gold-nr,79,Midfielder,36,67,75,73,80,73,3,3,L/M,Left,"1,907",0,0,11,663,0,0.158847420476377,2,0.9964826861396432,5,7,1,0,0,0.158847420476377,3.0951213221997023,2.121031342074275,7,30,27,1,4
490,Nico Elvedi,Borussia Mgladbach,GER 1,gold,79,Defender,74,39,63,68,80,77,2,3,M/M,Right,"1,762",0,0,14,1197,0,0.6154065616428852,0,0.0685397572815418,8,2,1,0,0,0.6154065616428852,2.597333464771509,2.597333464771509,12,24,33,4,2
987,Rodrigo,Leeds United,ENG 1,gold,79,Midfielder,86,78,75,79,45,71,4,3,H/M,Left,"2,005",0,0,12,905,2,2.540039300918579,0,1.8152784928679464,23,20,4,0,1,1.778870441019535,5.375468101352453,2.280997708439827,16,21,37,1,4
703,Fikayo Tomori,Milan,ITA 1,gold,79,Defender,82,37,57,65,80,79,2,4,M/M,Right,"1,731",0,1,17,1471,0,0.2695443416014313,0,0.0237956810742616,5,1,2,0,0,0.2695443416014313,5.409099173732102,5.37180167157203,4,44,26,5,2
702,Fikayo Tomori,Milan,ITA 1,gold,79,Defender,82,37,57,65,80,79,2,4,M/M,Right,"1,731",0,1,17,1471,0,0.2695443416014313,0,0.0237956810742616,5,1,2,0,0,0.2695443416014313,5.409099173732102,5.37180167157203,2,46,23,5,2
701,Tiemoue Bakayoko,Milan,ITA 1,gold,79,Midfielder,64,48,68,74,77,84,3,3,M/M,Right,"1,843",0,0,11,292,0,0.0580560695379972,0,0.3907302943989634,2,2,3,0,0,0.0580560695379972,2.071206043474376,1.6224196553230286,4,44,26,5,4
1433,Vincenzo Grifo,SC Freiburg,GER 1,gold-nr,79,Midfielder,70,74,79,81,41,62,4,2,M/M,Right,"1,916",0,2,17,1360,4,5.624349841848016,6,5.833698699250817,33,37,0,0,1,2.593484988436103,7.842961627990007,4.287368703633547,4,30,18,4,4
1432,Christian Gunter,SC Freiburg,GER 1,gold,79,Defender,83,55,70,70,74,81,3,2,H/M,Left,"1,922",0,2,17,1530,0,0.6069138646125793,4,3.831388480961323,11,43,0,0,0,0.6069138646125793,4.72608033940196,1.991322273388505,4,30,18,4,2
795,Stephan El Shaarawy,Roma FC,ITA 1,gold,79,Attacker,87,75,74,79,46,63,4,3,M/M,Right,"1,967",0,1,17,649,2,1.3525404278188944,0,2.202251397073269,24,17,1,0,2,1.3525404278188944,6.6454360680654645,3.7832029536366463,7,35,28,5,1
109,Jesse Lingard,Manchester United,ENG 1,gold-nr,79,Midfielder,76,79,75,80,58,68,4,3,H/M,Right,"2,039",0,0,8,72,2,0.5119635220617056,0,0.0710409414023161,4,2,0,0,2,0.5119635220617056,0.6898438557982445,0.1338207200169563,7,30,27,1,4
813,Ben Mee,Burnley,ENG 1,gold-nr,79,Defender,62,42,58,63,81,78,2,3,L/H,Left,"1,735",0,0,13,1170,2,2.042051743716001,0,0.0254189576953649,11,2,3,0,2,2.042051743716001,1.3623542580753565,1.349588860757649,18,16,27,1,2
332,Timothy Castagne,Leicester City,ENG 1,gold-nr,79,Defender,78,57,71,76,75,70,3,3,H/H,Right,"1,885",0,0,16,1262,0,0.0542993023991584,0,0.3571612723171711,1,5,1,0,0,0.0542993023991584,3.177540672011673,2.9249226795509458,10,31,33,1,2
700,Tiemoue Bakayoko,Milan,ITA 1,gold,79,Midfielder,64,48,68,74,77,84,3,3,M/M,Right,"1,843",0,0,11,292,0,0.0580560695379972,0,0.3907302943989634,2,2,3,0,0,0.0580560695379972,2.071206043474376,1.6224196553230286,2,46,23,5,4
489,Alassane Plea,Borussia Mgladbach,GER 1,gold-nr,79,Attacker,71,82,77,79,39,74,4,3,H/M,Right,"1,980",0,0,16,929,3,3.108045562170446,1,2.433317128568888,30,21,0,0,3,3.108045562170446,6.890098835341632,2.1873675230890512,12,24,33,4,1
152,Ben Davies,Tottenham Hotspur,ENG 1,gold-nr,79,Defender,69,58,75,75,78,73,3,3,M/H,Left,"1,942",0,0,9,749,0,1.526369565166533,1,0.3512200340628624,8,5,2,0,0,1.526369565166533,2.381003577262163,1.7990040220320225,6,23,20,1,2
491,Jonas Hofmann,Borussia Mgladbach,GER 1,gold-nr,79,Midfielder,75,72,80,79,57,66,3,4,H/M,Right,"1,979",0,1,14,1112,7,4.66589392721653,0,3.074560321867466,35,41,0,0,7,4.66589392721653,7.685912732034922,2.3313250429928303,12,24,33,4,4
153,Emerson,Tottenham Hotspur,ENG 1,gold-nr,79,Defender,84,62,71,74,74,77,3,3,H/M,Right,"1,983",0,1,14,1197,0,0.2784670367836952,1,1.6768498588353395,4,16,3,0,0,0.2784670367836952,5.23939036950469,3.7040952295064926,6,23,20,1,2
857,Kerem Demirbay,Bayer 04 Leverkusen,GER 1,gold-nr,79,Midfielder,58,76,79,82,65,70,4,4,H/M,Left,"2,033",0,0,17,1204,1,1.6465438548475504,1,1.4713154453784227,16,22,4,0,0,0.8887671921402216,5.373253174126148,4.5118672689422965,5,42,30,4,4
858,Patrik Schick,Bayer 04 Leverkusen,GER 1,gold-nr,79,Attacker,70,79,70,80,35,68,4,2,M/M,Left,"1,855",0,2,14,1123,16,10.320029633119702,1,0.9046421647071838,45,8,0,0,15,9.562252985313537,10.301557466387749,0.4494841247797012,5,42,30,4,1
859,Karim Bellarabi,Bayer 04 Leverkusen,GER 1,gold-nr,79,Attacker,85,76,71,81,34,72,4,3,H/M,Right,"1,896",0,0,9,288,1,0.9814823307096958,0,0.0222622733563184,12,1,0,0,1,0.9814823307096958,1.294765792787075,0.3456922844052315,5,42,30,4,1
154,Davinson Sanchez,Tottenham Hotspur,ENG 1,gold,79,Defender,75,45,55,65,80,80,2,2,M/H,Right,"1,722",0,1,12,926,2,1.76045498624444,0,0.0261756051331758,10,1,2,0,2,1.76045498624444,3.997753730043769,3.8494715727865696,6,23,20,1,2
779,Conor Coady,Wolverhampton Wanderers,ENG 1,gold-nr,79,Defender,47,58,75,67,79,75,2,3,L/H,Right,"1,884",0,0,19,1708,1,0.8970039878040552,0,0.0,6,0,1,0,1,0.8970039878040552,3.165813697502017,3.165813697502017,8,14,14,1,2
778,Jose Sa,Wolverhampton Wanderers,ENG 1,gold-nr,79,GK,80,77,62,83,44,76,1,2,M/M,Right,849,0,0,19,1710,0,0.0,1,0.3950190395116806,0,2,2,0,0,0.0,1.137198903597891,0.7421798640862107,8,14,14,1,3
177,James Milner,Liverpool,ENG 1,gold-nr,79,Midfielder,56,70,81,77,77,75,3,4,M/H,Right,"2,096",0,0,13,596,0,0.2416817340999841,1,1.2871806882321837,6,10,2,0,0,0.2416817340999841,4.335408091545105,4.074211895465851,3,52,18,1,4
178,Alex Oxlade-Chamberlain,Liverpool,ENG 1,gold,79,Midfielder,81,74,77,82,67,74,4,4,H/H,Right,"2,073",0,0,14,584,0,0.4437504410743713,1,0.9627106562256812,13,6,0,0,0,0.4437504410743713,4.071986366063356,2.82531582377851,3,52,18,1,4
298,Federico Bernardeschi,Juventus,ITA 1,gold-nr,79,Midfielder,79,71,80,83,61,65,4,3,H/M,Left,"2,017",0,1,16,1005,1,1.3014983413740993,2,1.4972474221140146,27,14,3,0,1,1.3014983413740993,5.125591397285461,3.064538359642029,5,32,21,5,4
881,Aaron Cresswell,West Ham United,ENG 1,gold-nr,79,Defender,70,60,75,76,77,68,3,3,H/M,Left,"2,007",0,0,13,1141,1,0.4488532580435276,1,1.27179304510355,9,16,0,0,1,0.4488532580435276,4.162749409675598,3.629713451489806,5,37,27,1,2
512,Aritz Elustondo,Real Sociedad,ESP 1,gold-nr,79,Defender,66,33,61,60,79,77,2,3,L/H,Right,"1,698",0,2,17,1356,3,0.5918238079175353,1,0.2580984830856323,8,1,2,1,3,0.5918238079175353,3.2789575196802616,3.1978971660137177,5,22,21,2,2
297,Moise Kean,Juventus,ITA 1,gold-nr,79,Attacker,85,77,56,78,40,75,3,3,H/M,Right,"1,828",0,0,14,510,3,3.9922747537493706,0,0.096724709495902,15,2,2,0,3,3.9922747537493706,3.416062083095312,0.5681424792855978,5,32,21,5,1
511,Zubeldia,Real Sociedad,ESP 1,gold-nr,79,Defender,68,67,75,73,79,81,2,3,M/M,Right,"2,036",0,0,12,655,0,0.6813107132911682,1,0.793590597808361,4,2,3,0,0,0.6813107132911682,1.9741046708077192,1.1835149750113487,5,22,21,2,2
882,Pablo Fornals,West Ham United,ENG 1,gold-nr,79,Midfielder,68,74,79,79,69,68,4,3,H/H,Right,"2,008",0,0,18,1364,4,2.95585716702044,2,2.7677291482687,24,21,3,0,4,2.95585716702044,9.028431460261343,4.418143616989255,5,37,27,1,4
883,Michail Antonio,West Ham United,ENG 1,gold,79,Attacker,83,76,73,78,55,83,4,3,H/M,Right,"2,057",0,1,19,1662,8,8.951507925987244,5,4.519540280103684,54,34,3,1,8,8.190339028835297,13.982176326215267,4.524301424622536,5,37,27,1,1
898,Enis Bardhi,Levante UD,ESP 1,gold-nr,79,Midfielder,75,81,78,82,63,56,4,4,M/M,Right,"2,072",0,1,13,764,3,2.9244723161682487,1,0.8696461282670498,23,15,2,0,1,1.437917006202042,2.1912188585847616,0.6679691467434168,20,21,41,2,4
130,Luuk de Jong,FC Barcelona,ESP 1,gold-nr,79,Attacker,50,78,71,70,46,75,3,5,M/H,Right,"1,857",0,0,10,403,2,2.524660551920533,0,0.2503545805811882,12,5,0,0,2,2.524660551920533,2.3232115004211664,0.2574432417750358,6,31,23,2,1
204,Luka Jovic,Real Madrid,ESP 1,gold-nr,79,Attacker,75,80,68,78,29,74,3,5,M/M,Right,"1,863",0,1,10,197,1,1.4663133434951303,2,0.9400363713502884,8,4,0,0,1,1.4663133434951303,2.412119261920452,0.6731601059436798,1,45,18,2,1
536,Munir,Sevilla FC,ESP 1,gold-nr,79,Attacker,79,78,75,82,35,66,4,3,H/L,Left,"1,914",0,0,10,229,1,0.5111616309732199,0,0.5413332991302013,6,5,1,0,1,0.5111616309732199,1.415129279717803,0.643650509417057,2,31,13,2,1
1474,Lucas Perez,Elche CF,ESP 1,gold-nr,79,Attacker,79,82,75,77,32,69,4,4,M/L,Left,"1,929",0,0,15,1044,2,2.450345680117607,1,1.3762063570320606,14,12,0,0,2,2.450345680117607,4.908699410036206,2.671643750742078,18,18,27,2,1
1473,Edgar Badia,Elche CF,ESP 1,gold-nr,79,GK,77,76,76,83,44,78,1,3,M/M,Right,863,0,0,7,630,0,0.0,0,0.0,0,0,0,0,0,0.0,0.3624679241329431,0.3624679241329431,18,18,27,2,3
537,Nemanja Gudelj,Sevilla FC,ESP 1,gold-nr,79,Midfielder,60,70,79,70,75,83,3,2,L/M,Right,"2,039",0,0,8,297,0,0.0305508784949779,0,0.0649164170026779,1,1,1,0,0,0.0305508784949779,0.894381508231163,0.8638306707143784,2,31,13,2,4
549,Renato Tapia,RC Celta de Vigo,ESP 1,gold,79,Midfielder,69,69,72,73,79,82,3,4,M/H,Right,"2,035",0,0,15,1067,0,0.6500390460714698,0,0.0290369959548115,10,2,6,0,0,0.6500390460714698,2.029464455321431,1.8734427988529203,14,22,23,2,4
205,Rodrygo,Real Madrid,ESP 1,gold,79,Attacker,87,76,71,83,32,56,4,4,M/M,Right,"1,886",0,1,16,565,0,0.9730475395917892,1,0.7664550319314003,9,6,4,0,0,0.9730475395917892,3.1207857225090265,1.707922426983714,1,45,18,2,1
967,Xherdan Shaqiri,Lyon,FRA 1,gold-nr,79,Attacker,75,76,80,81,46,67,5,4,M/L,Left,"1,981",0,2,8,576,1,0.6363396253436804,2,1.5912931933999062,9,12,0,0,1,0.6363396253436804,2.705340087413788,1.3659429959952831,11,27,27,3,1
492,Christoph Kramer,Borussia Mgladbach,GER 1,gold-nr,79,Midfielder,44,50,70,73,78,75,3,3,H/H,Right,"1,805",0,0,7,384,0,0.4962300844490528,0,0.1292105317115783,3,2,1,0,0,0.4962300844490528,1.463359661400318,1.251824475824833,12,24,33,4,4
812,Chris Wood,Burnley,ENG 1,gold-nr,79,Attacker,64,79,60,70,40,81,2,3,H/L,Right,"1,836",0,0,17,1403,3,4.965387258678675,0,0.388542509637773,30,9,1,0,3,4.965387258678675,4.512260515242815,1.4244721680879593,18,16,27,1,1
221,Gregor Kobel,Borussia Dortmund,GER 1,gold-nr,79,GK,80,78,77,83,26,74,1,3,M/M,Right,762,0,0,16,1399,0,0.0,0,0.0,0,0,0,0,0,0.0,2.266408464871347,2.266408464871347,2,44,28,4,3
643,Ruben Aguilar,AS Monaco,FRA 1,gold-nr,79,Defender,79,53,72,76,74,77,3,2,H/H,Right,"1,944",0,0,14,992,0,0.0420672493055462,0,0.2032688725739717,2,5,1,0,0,0.0420672493055462,4.060202777385712,4.012965943664312,7,29,23,3,2
69,Geoffrey Kondogbia,Atlético de Madrid,ESP 1,gold,79,Midfielder,68,74,75,77,78,89,4,2,M/M,Left,"2,084",0,1,14,828,0,0.1411066129803657,0,0.1696570925414562,7,5,6,0,0,0.1411066129803657,3.4538299571722746,3.331256976351142,4,33,24,2,4
68,Matheus Cunha,Atlético de Madrid,ESP 1,gold,79,Midfielder,85,78,74,84,32,69,4,4,H/M,Right,"1,934",0,0,15,351,3,2.8783057695254683,1,0.3802685439586639,17,2,3,0,3,2.8783057695254683,3.4855802971869707,0.6464618220925331,4,33,24,2,4
1204,Zeki Celik,LOSC Lille,FRA 1,gold-nr,79,Defender,79,58,71,72,75,79,3,3,H/M,Right,"1,942",0,0,15,1235,0,0.358924513682723,0,0.9407693184912204,11,8,5,0,0,0.358924513682723,6.605612674728036,5.790804164484143,10,26,26,3,2
428,Danilo D'Ambrosio,Inter,ITA 1,gold-nr,79,Defender,70,56,67,71,80,79,3,4,M/M,Right,"1,971",0,0,8,410,1,0.6273266077041626,0,0.042213287204504,4,1,0,0,1,0.6273266077041626,3.900052078068256,3.6788192465901375,1,51,16,5,2
356,David Ospina,Napoli,ITA 1,gold,79,GK,82,72,77,84,34,77,1,3,M/M,Right,803,0,0,18,1620,0,0.0,0,0.0,0,0,0,0,0,0.0,1.5593354273587463,1.5593354273587463,3,37,15,5,3
357,Alex Meret,Napoli,ITA 1,gold-nr,79,GK,80,74,70,82,44,78,1,3,M/M,Left,830,0,0,2,180,0,0.0,0,0.0,0,0,0,0,0,0.0,0.3481795191764831,0.3481795191764831,3,37,15,5,3
1203,Jonathan Ikone,LOSC Lille,FRA 1,gold,79,Midfielder,89,70,74,83,35,60,4,3,H/M,Left,"1,854",0,0,18,1091,1,2.558203803375364,0,2.2595845432952046,22,16,1,0,1,2.558203803375364,7.630584329366684,3.809698099270463,10,26,26,3,4
1326,De Tomas,RCD Espanyol,ESP 1,gold-nr,79,Attacker,75,82,68,81,35,68,4,4,H/M,Right,"1,912",0,0,18,1598,9,8.909248553216457,2,0.8743183594197035,63,13,2,1,6,6.679415591061115,7.724697113037109,2.654840536415577,11,22,22,2,1
1325,Sergi Darder,RCD Espanyol,ESP 1,gold-nr,79,Midfielder,66,75,78,79,71,71,4,3,M/M,Right,"2,048",0,1,18,1526,1,1.0604341961443424,2,0.806689340621233,23,12,1,0,1,1.0604341961443424,4.000410025939345,3.175684127956629,11,22,22,2,4
